id,category,pdf,page,terms_in_source,terms_applied,terms_missed,english_leaks,row_hit_rate
ae76ca67473711e2,abrasive_metering_valves,ZVP-PC-0071-01.pdf,1,,,,,
b559ad378a4ed390,abrasive_metering_valves,ZVP-PC-0071-01.pdf,2,,,,,
b3d04b46799ee7f9,abrasive_metering_valves,ZVP-PC-0071-01.pdf,2,,,,,
ae0636401be3d40c,abrasive_metering_valves,ZVP-PC-0071-01.pdf,2,,,,,
e46f9373f151df25,abrasive_metering_valves,ZVP-PC-0071-01.pdf,2,,,,,
01949fdb65dfe639,abrasive_metering_valves,ZVP-PC-0071-01.pdf,2,,,,,
06025356fd715b18,abrasive_metering_valves,ZVP-PC-0071-01.pdf,2,,,,,
f7bf4e62b07165ab,abrasive_metering_valves,ZVP-PC-0071-01.pdf,2,,,,,
9efa6649fc5c81b5,abrasive_metering_valves,ZVP-PC-0071-01.pdf,2,,,,,
432ef796a353c040,abrasive_metering_valves,ZVP-PC-0071-01.pdf,2,,,,,
47e8648825828bcf,abrasive_metering_valves,ZVP-PC-0071-01.pdf,2,,,,,
b1138a09605e3127,abrasive_metering_valves,ZVP-PC-0071-01.pdf,2,,,,,
20495619ee56be43,abrasive_metering_valves,ZVP-PC-0071-01.pdf,2,,,,,
eec3bd0925a4490d,abrasive_metering_valves,ZVP-PC-0071-01.pdf,2,,,,,
9c9c5db5eb9e5586,abrasive_metering_valves,ZVP-PC-0071-01.pdf,2,,,,,
52cf9b5b8467f8ea,abrasive_metering_valves,ZVP-PC-0071-01.pdf,2,,,,,
f510ce91e857a248,abrasive_metering_valves,ZVP-PC-0071-01.pdf,2,Panblast (×1),Panblast→Panblast,,,1/1
ccdc07f3832acda2,abrasive_metering_valves,ZVP-PC-0071-01.pdf,2,,,,,
3cf306ca58bf5c20,abrasive_metering_valves,ZVP-PC-0071-01.pdf,2,,,,,
752eca5d88fc400d,abrasive_metering_valves,ZVP-PC-0071-01.pdf,2,,,,,
6e09d4e3fcb57f39,abrasive_metering_valves,ZVP-PC-0071-01.pdf,2,,,,,
a315de9d1ab30226,abrasive_metering_valves,ZVP-PC-0071-01.pdf,2,,,,,
a34c5861c05fd023,abrasive_metering_valves,ZVP-PC-0071-01.pdf,2,,,,,
7d4ea0406dfd8275,abrasive_metering_valves,ZVP-PC-0071-01.pdf,2,abrasive control valve (×1) | Panblast (×1) | BSP (×1),abrasive control valve→válvula dosificadora | Panblast→Panblast | BSP→BSP,,,3/3
91c802a6bf59b8ec,abrasive_metering_valves,ZVP-PC-0071-01.pdf,2,abrasive control valve (×1) | Panblast (×1),abrasive control valve→válvula dosificadora | Panblast→Panblast,,,2/2
4fe97e5126fe657d,abrasive_metering_valves,ZVP-PC-0071-01.pdf,2,,,,,
1f2ef616c4eefe05,abrasive_metering_valves,ZVP-PC-0071-01.pdf,2,,,,,
378f4beeb5badf78,abrasive_metering_valves,ZVP-PC-0071-01.pdf,2,,,,,
b4b2f9570f44ef16,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,,,,,
1e7d762c197c67d1,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,abrasive control valve (×1) | Panblast (×1),abrasive control valve→válvula dosificadora | Panblast→Panblast,,,2/2
d28679837c59c2f1,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,,,,,
67cec791777b0a1e,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,pipe nipple (×1),pipe nipple→niple de tubo dosificador,,,1/1
3464bd4ff7c8e935,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,,,,,
47e1f4fad8d67df4,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,pipe nipple (×1),pipe nipple→niple de tubo dosificador,,,1/1
5c2ce91c5b5bb72a,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,,,,,
da563688b5ca8c0f,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,,,,,
fdb4f6780110a911,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,,,,,
0e9ffcca18cb9138,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,,,,,
f9ec0987c8ffac54,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,,,,,
997726f910cce0ef,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,,,,,
e2d952f473b95867,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,,,,,
8160bb103b90486a,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,,,,,
2be5e73616134533,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,,,,,
56e845de95ffaeb0,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,,,,,
7cdcc3712e3498fc,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,,,,,
e827c630033600cb,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,,,,,
8bd8cc65a632893e,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,,,,,
4d6f422fd9e05d53,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,pipe nipple (×2),pipe nipple→niple de tubo dosificador,,,2/2
0985211c2b457ea9,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,,,,,
7450f7c40b112325,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,pipe nipple (×1),pipe nipple→niple de tubo dosificador,,,1/1
46369148a36cd1da,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,,,,,
ea44786462a78ce7,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,top body (×1),top body→cuerpo superior,,,1/1
a11a050d4d267892,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,top body (×1),top body→cuerpo superior,,,1/1
3bf34e27ffadee11,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,top body (×2),top body→cuerpo superior,,,2/2
0d621bb29cc8a5b4,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,,,,,
032ff220f9c694f3,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,,,,,
7ac12b472e69985e,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,,,,,
bad6842b5a91365f,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,,,,,
521f0b61c97e645f,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,,,,,
0579953ca94e41a4,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,,,,,
30ca8fcfb9b83598,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,,,,,
cde93fc8e8082888,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,pipe nipple (×1),pipe nipple→niple de tubo dosificador,,,1/1
e2ec91ddff2543a1,abrasive_metering_valves,ZVP-PC-0071-01.pdf,3,,,,,
763595d14fe77d2e,abrasive_metering_valves,ZVP-PC-0071-01.pdf,4,abrasive control valve (×4) | pipe nipple (×4) | top body (×1),abrasive control valve→válvula dosificadora | pipe nipple→niple de tubo dosificador | top body→cuerpo superior,,,9/9
5aa7e7f87a0d0700,abrasive_metering_valves,ZVP-PC-0071-01.pdf,5,abrasive control valve (×1),abrasive control valve→válvula dosificadora,,,1/1
caf1f1d3246a1eb0,abrasive_metering_valves,ZVP-PC-0086-00.pdf,1,,,,,
fbb403071af06af2,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,,,,,
c3cac9b3cbc212bd,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,,,,,
96e8a72f57153384,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,,,,,
e43a6955a27b228c,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,,,,,
8c74d5d478a35564,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,,,,,
29aa40bf8cc5504f,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,,,,,
e027623dd7f10b55,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,,,,,
2ca87f1ab75ac416,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,,,,,
e7d8b2195810dd0f,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,,,,,
2ffae61b62069c8d,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,,,,,
d747d41f2062ae3b,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,,,,,
02b7731b12a7eb16,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,,,,,
9713ea1de27aa298,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,,,,,
59fdae1fca29e81e,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,,,,,
d9c90b56ceb72d3e,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,,,,,
260e5edb8170715c,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,,,,,
47ab3592cad1e43c,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,,,,,
79dce03bf2d98cf0,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,Panblast (×1),Panblast→Panblast,,,1/1
6681714dc052a9d1,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,,,,,
b6e5ce5001948b87,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,,,,,
816f3163bc289595,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,,,,,
c2a945b337dc6bf7,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,,,,,
d824cfa533168677,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,,,,,
e05945d6376795db,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,,,,,
d7744907f6840dc7,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,abrasive control valve (×1) | Panblast (×1) | BSP (×1),abrasive control valve→válvula dosificadora | Panblast→Panblast | BSP→BSP,,,3/3
18d69b5946bf5f8d,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,,,,,
1d8325c27bd21f1c,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,abrasive control valve (×1) | Panblast (×1),abrasive control valve→válvula dosificadora | Panblast→Panblast,,,2/2
cf793b37d2df8912,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,,,,,
c6309b1a611a7ad2,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,,,,,
e92bc8e3134569f7,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,,,,,
1be895031f73efc9,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,blast pot (×1),blast pot→tolva,,,1/1
083e98149b1f8d68,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,,,,,
6c2f4c05112f5da5,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,,,,,
1503f651d9e4db84,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,,,,,
7730abe733140be4,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,pipe nipple (×1),pipe nipple→niple de tubo dosificador,,,1/1
bf97b4ae4262a28a,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,,,,,
e30bfd31897c7bbb,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,pipe nipple (×1),pipe nipple→niple de tubo dosificador,,,1/1
a69447d989810b5c,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,,,,,
6714226855df2a6a,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,,,,,
be5057fcf9e774ff,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,,,,,
61faf87717a54497,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,,,,,
e77cd474500f6d96,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,,,,,
30febe430bf1e795,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,,,,,
ade525877cec6175,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,,,,,
90958568d9f1a539,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,,,,,
70a7706ac14cbc6f,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,,,,,
72051153e1135700,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,,,,,
3157e0df192b5551,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,,,,,
9ee313ab6d4ce001,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,,,,,
990ca020d8314afd,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,,,,,
7311ec4a48c7f444,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,,,,,
8c1f6899eb84e57e,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,,,,,
e9c309ad23e2543e,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,,,,,
280ee5f9b428dee7,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,pipe nipple (×1),pipe nipple→niple de tubo dosificador,,,1/1
2ef2050c9f8ff1da,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,,,,,
8fd048acbf8e2f5a,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,,,,,
01508a44f063bf3d,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,,,,,
de62085949eec7be,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,,,,,
886412453351c070,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,,,,,
109e359a998dd905,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,,,,,
8e101c259fb9c13b,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,,,,,
15e32680d10e46fa,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,,,,,
12287dba1b514d3c,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,,,,,
771314d0289a780a,abrasive_metering_valves,ZVP-PC-0086-00.pdf,4,,,,,
d0597710fc94eac7,abrasive_metering_valves,ZVP-PC-0086-00.pdf,4,,,,,
311164782957b800,abrasive_metering_valves,ZVP-PC-0086-00.pdf,4,,,,,
2a1202e1cec0fd5c,abrasive_metering_valves,ZVP-PC-0086-00.pdf,4,,,,,
b090db4c7bc7996b,abrasive_metering_valves,ZVP-PC-0086-00.pdf,4,,,,,
7e4463c91357ba82,abrasive_metering_valves,ZVP-PC-0086-00.pdf,4,,,,,
b3d0f0f0e0611cd3,abrasive_metering_valves,ZVP-PC-0086-00.pdf,4,pipe nipple (×2),pipe nipple→niple de tubo dosificador,,,2/2
dd6231b8c6f6f3d7,abrasive_metering_valves,ZVP-PC-0086-00.pdf,4,,,,,
85b0b519701376da,abrasive_metering_valves,ZVP-PC-0086-00.pdf,4,,,,,
dbc473d17edc1740,abrasive_metering_valves,ZVP-PC-0086-00.pdf,4,,,,,
eb6b9871d48a6475,abrasive_metering_valves,ZVP-PC-0086-00.pdf,4,,,,,
9dffc36b05485140,abrasive_metering_valves,ZVP-PC-0086-00.pdf,4,,,,,
7c9e7cc561fe5ab0,abrasive_metering_valves,ZVP-PC-0086-00.pdf,4,,,,,
12a37c4094faa2d9,abrasive_metering_valves,ZVP-PC-0086-00.pdf,4,,,,,
dd1c290b2098a9f0,abrasive_metering_valves,ZVP-PC-0086-00.pdf,4,,,,,
0fcdc4bbd7f47296,abrasive_metering_valves,ZVP-PC-0086-00.pdf,4,,,,,
a9a7430eeead40fe,abrasive_metering_valves,ZVP-PC-0086-00.pdf,4,,,,,
c8fc23b1b499c1e9,abrasive_metering_valves,ZVP-PC-0086-00.pdf,4,,,,,
100aeab8c48cdb7c,abrasive_metering_valves,ZVP-PC-0086-00.pdf,4,,,,,
19bac56ef0b6eb56,abrasive_metering_valves,ZVP-PC-0086-00.pdf,4,,,,,
e1ed553530c55f87,abrasive_metering_valves,ZVP-PC-0086-00.pdf,4,,,,,
7aa23910ddb2e960,abrasive_metering_valves,ZVP-PC-0086-00.pdf,4,,,,,
4e0c8ffa97306582,abrasive_metering_valves,ZVP-PC-0086-00.pdf,4,,,,,
1c9a3e2cbe9ff51e,abrasive_metering_valves,ZVP-PC-0086-00.pdf,4,pipe nipple (×2),pipe nipple→niple de tubo dosificador,,,2/2
2af965b5303ccdbb,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,pipe nipple (×1),pipe nipple→niple de tubo dosificador,,,1/1
b576c1fe7cc20a3b,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,pipe nipple (×1),pipe nipple→niple de tubo dosificador,,,1/1
3a92eaf38dc52312,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,pipe nipple (×1),pipe nipple→niple de tubo dosificador,,,1/1
d51dd022665f351e,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,pipe nipple (×2),pipe nipple→niple de tubo dosificador,,,2/2
accbb4251514dbe5,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,,,,,
a5cdbb713da71382,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,,,,,
7c412afa2fd25562,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,,,,,
7e98eaa38c72ca99,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,,,,,
cebbe5e7cc69333f,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,,,,,
044d6926754fc91e,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,,,,,
0be8003da2ecb123,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,,,,,
0bd2fb09bf1ac1ff,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,,,,,
5d75586f0d107240,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,,,,,
57f25d8acdf8af67,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,,,,,
873c39387a97d7a3,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,,,,,
f30d24ba7cea20e1,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,,,,,
caafc2c4b3ce0b46,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,,,,,
65dd88a5ffef28d6,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,,,,,
256cb3d691f8dbc1,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,,,,,
175eb4f7df4a65e9,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,,,,,
c568fd6c14ee1535,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,,,,,
01674627d8adab2f,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,,,,,
490f5e6018522db8,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,,,,,
399be6f5f4cce4ee,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,,,,,
98b8abaae7ad00eb,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,,,,,
659efc1e5d232c06,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,,,,,
925e14387caf185b,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,,,,,
ff88f5451fc3a8ec,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,,,,,
7f3d029403cd9959,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,,,,,
accfe2c9475c27b4,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,,,,,
e3b88a12bc120904,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,,,,,
395f0af7e594902f,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,,,,,
90b67fafee1b976e,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,pipe nipple (×1),pipe nipple→niple de tubo dosificador,,,1/1
bf7db55b873d25b8,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,,,,,
50f0c9d3815333e6,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,,,,,
adea3f912fca3de0,abrasive_metering_valves,ZVP-PC-0086-00.pdf,5,,,,,
550d17dd18c06d1d,abrasive_metering_valves,ZVP-PC-0086-00.pdf,6,pipe nipple (×2) | BSP (×1),pipe nipple→niple de tubo dosificador | BSP→BSP,,,3/3
c3de2d2afd2700ac,abrasive_metering_valves,ZVP-PC-0086-00.pdf,7,,,,,
eb6cda236aa5e718,abrasive_metering_valves,ZVP-PC-0110-00.pdf,1,,,,,
adc5ba88834cf60e,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,,,,,
444cd9ad10866281,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,,,,,
5526476cc03cebb0,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,,,,,
71da42b3ab0b1b22,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,,,,,
fad8dff0925820db,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,,,,,
bbef8c5fa7e2bb34,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,,,,,
eeb8ef086e0a5c90,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,,,,,
ea3d6bf40575482e,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,,,,,
2067bc8da18f48ac,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,,,,,
014a79601fc312eb,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,,,,,
86ae14b905e8289d,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,,,,,
eb128c818c93ec48,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,,,,,
69234225cfc93ea1,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,,,,,
b1ab97d826cd6265,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,,,,,
a9444427575eb980,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,,,,,
48fb5e462cb94dd7,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,Panblast (×1),Panblast→Panblast,,,1/1
dc1e9a7fc999af4f,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,,,,,
ef662c46df775c48,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,,,,,
7f219777b0ba9e5e,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,,,,,
9d51b508c99fed91,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,,,,,
f5cb237a7a5ff982,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,,,,,
d69a84ff459c8db8,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,,,,,
d81596fb6a181887,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,,,,,
d828028059c9f0f0,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,Panblast (×1) | NPT (×1),Panblast→Panblast | NPT→NPT,,,2/2
1fe7461aeee0aad8,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,,,,,
9f6e0dc20604e72e,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,Panblast (×1) | NPT (×1),Panblast→Panblast | NPT→NPT,,,2/2
7fc3b8100e2e83d9,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,blast pot (×1),blast pot→tolva,,,1/1
982ba07800f1b7b2,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,,,,,
09e5042627471a20,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,,,,,
66965400bd3c597e,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,pipe nipple (×1),pipe nipple→niple de tubo dosificador,,,1/1
79a3dc7daecabb65,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,,,,,
68c6af55d9845ff5,abrasive_metering_valves,ZVP-PC-0110-00.pdf,2,,,,,
45fbff0bb28b956b,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
f39142bf02f77080,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
23b36f23739deed9,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
d37d2d8a46b33b6b,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
455be345c9b982ca,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
af4b0afe8fe394b0,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
a7fd76cff7fc9a24,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
c71fd222f0d08a66,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
67c3c5e3e84b3ec3,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
a4aca78c89b93521,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
c8436e8b6ac1d871,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
3ba9ea2a690a23e2,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
327f3b6a0a52f105,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
ea5271d66a1c6bd7,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
8f9d6c40557c6348,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
8a2d13470692ee23,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
21de590a9997bc10,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
ceee17f23a2f7748,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
bcda8bd2dfff534c,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
5467853d0f618c3e,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
45e686fe2890dc10,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
9567c310fe78f1a4,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
6bc16cc572ebe90f,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
03a098f6a1cb4db5,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
7e16bc0111980593,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
3076d19d00223b43,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
32daad7bb7e18d28,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
27a1221ceabbcac9,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
1fa78200d0ca2c6e,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
6393a18a3d39327a,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
ce0ae0f7f236feca,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
dda6c7b4da3fc82f,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
b819a461423b7545,abrasive_metering_valves,ZVP-PC-0110-00.pdf,3,,,,,
d84a8be64ec52de2,abrasive_metering_valves,ZVP-PC-0110-00.pdf,4,NPT (×6),NPT→NPT,,,6/6
51b749b181eca249,abrasive_metering_valves,ZVP-PC-0111-00.pdf,1,,,,,
7264b13f8626ee8f,abrasive_metering_valves,ZVP-PC-0111-00.pdf,2,,,,,
149c23562acda697,abrasive_metering_valves,ZVP-PC-0111-00.pdf,2,,,,,
4dd642bbb8a73a85,abrasive_metering_valves,ZVP-PC-0111-00.pdf,2,,,,,
ddbc43de6b86ef81,abrasive_metering_valves,ZVP-PC-0111-00.pdf,2,,,,,
5933ea0f2ebffae4,abrasive_metering_valves,ZVP-PC-0111-00.pdf,2,,,,,
b60ca830c123a289,abrasive_metering_valves,ZVP-PC-0111-00.pdf,2,,,,,
ddd3af244dd9fa0e,abrasive_metering_valves,ZVP-PC-0111-00.pdf,2,,,,,
b25155e534ce25a0,abrasive_metering_valves,ZVP-PC-0111-00.pdf,2,,,,,
63642f8974cfb984,abrasive_metering_valves,ZVP-PC-0111-00.pdf,2,,,,,
6daf73ce8f87c641,abrasive_metering_valves,ZVP-PC-0111-00.pdf,2,,,,,
0816ca08f5543c52,abrasive_metering_valves,ZVP-PC-0111-00.pdf,2,,,,,
ee8dfd0931b7645f,abrasive_metering_valves,ZVP-PC-0111-00.pdf,2,,,,,
3e62050e39f019b6,abrasive_metering_valves,ZVP-PC-0111-00.pdf,2,,,,,
6c6721d90f0deb36,abrasive_metering_valves,ZVP-PC-0111-00.pdf,2,,,,,
b479449ed8595592,abrasive_metering_valves,ZVP-PC-0111-00.pdf,2,,,,,
fb235167da92bdd9,abrasive_metering_valves,ZVP-PC-0111-00.pdf,2,,,,,
